engine_id,cycle,timestamp,log_text,fault_type,severity
96,4,2025-02-04 04:00:00,"Routine check completed, no issues found.",No Fault,0
96,8,2025-02-04 08:00:00,Cooling system check: OK.,No Fault,0
96,9,2025-02-04 09:00:00,Fan blade vibration high.,Fan/Compressor Issue,2
96,11,2025-02-04 11:00:00,"Routine check completed, no issues found.",No Fault,0
96,13,2025-02-04 13:00:00,scheduled maintenance: oil level checked.,No Fault,0
96,14,2025-02-04 14:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
96,20,2025-02-04 20:00:00,fan blade vibration high.,Fan/Compressor Issue,2
96,21,2025-02-04 21:00:00,"thermal runaway risk, shutdown initiated for cooling.",Overheating,3
96,22,2025-02-04 22:00:00,system operating within normal parameters.,No Fault,0
96,24,2025-02-05 00:00:00,cooling system check: ok.,No Fault,0
96,28,2025-02-05 04:00:00,visual inspection passed.,No Fault,0
96,30,2025-02-05 06:00:00,System operating within normal parameters.,No Fault,0
96,44,2025-02-05 20:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
96,47,2025-02-05 23:00:00,Scheduled maintenance: oil level checked.,No Fault,0
96,48,2025-02-06 00:00:00,Scheduled maintenance: oil level checked.,No Fault,0
96,57,2025-02-06 09:00:00,"Sensors calibrated, readings normal.",No Fault,0
96,68,2025-02-06 20:00:00,"routine check completed, no issues found.",No Fault,0
96,69,2025-02-06 21:00:00,Scheduled maintenance: oil level checked.,No Fault,0
96,73,2025-02-07 01:00:00,System operating within normal parameters.,No Fault,0
96,74,2025-02-07 02:00:00,"Routine check completed, no issues found.",No Fault,0
96,79,2025-02-07 07:00:00,Scheduled maintenance: oil level checked.,No Fault,0
96,80,2025-02-07 08:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
96,100,2025-02-08 04:00:00,Overheating warning in high pressure turbine.,Overheating,3
96,101,2025-02-08 05:00:00,Scheduled maintenance: oil level checked.,No Fault,0
96,102,2025-02-08 06:00:00,Visual inspection passed.,No Fault,0
96,104,2025-02-08 08:00:00,Compressor efficiency dropped below 85%.,Fan/Compressor Issue,2
96,106,2025-02-08 10:00:00,"Sensors calibrated, readings normal.",No Fault,0
96,113,2025-02-08 17:00:00,scheduled maintenance: oil level checked.,No Fault,0
96,119,2025-02-08 23:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
96,123,2025-02-09 03:00:00,"Sensors calibrated, readings normal.",No Fault,0
96,130,2025-02-09 10:00:00,System operating within normal parameters.,No Fault,0
96,131,2025-02-09 11:00:00,Bearing temperature exceeding threshold.,Bearing Issue,2
96,138,2025-02-09 18:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
96,140,2025-02-09 20:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
96,147,2025-02-10 03:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
96,162,2025-02-10 18:00:00,Compressor stall detected.,Fan/Compressor Issue,2
96,169,2025-02-11 01:00:00,Cooling system check: OK.,No Fault,0
96,176,2025-02-11 08:00:00,"Thermal runaway risk, shutdown initiated for cooling.",Overheating,3
96,177,2025-02-11 09:00:00,Fan balance check failed.,Fan/Compressor Issue,2
96,178,2025-02-11 10:00:00,"Lubrication low, potential bearing wear.",Bearing Issue,2
96,185,2025-02-11 17:00:00,System operating within normal parameters.,No Fault,0
96,187,2025-02-11 19:00:00,Visual inspection passed.,No Fault,0
96,191,2025-02-11 23:00:00,"routine check completed, no issues found.",No Fault,0
96,194,2025-02-12 02:00:00,Visual inspection passed.,No Fault,0
96,195,2025-02-12 03:00:00,"routine check completed, no issues found.",No Fault,0
96,199,2025-02-12 07:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
96,209,2025-02-12 17:00:00,Audible noise reported from bearing housing.,Bearing Issue,2
96,213,2025-02-12 21:00:00,surge detected in low pressure compressor.,Fan/Compressor Issue,2
96,214,2025-02-12 22:00:00,"Sensors calibrated, readings normal.",No Fault,0
96,216,2025-02-13 00:00:00,vibration analysis indicates inner race fault.,Bearing Issue,2
96,218,2025-02-13 02:00:00,Exhaust gas temperature warning.,Overheating,3
96,223,2025-02-13 07:00:00,vibration analysis indicates inner race fault.,Bearing Issue,2
96,226,2025-02-13 10:00:00,Vibration analysis indicates inner race fault.,Bearing Issue,2
96,227,2025-02-13 11:00:00,Surge detected in low pressure compressor.,Fan/Compressor Issue,2
96,232,2025-02-13 16:00:00,Audible noise reported from bearing housing.,Bearing Issue,2
96,236,2025-02-13 20:00:00,Overheating warning in high pressure turbine.,Overheating,3
96,238,2025-02-13 22:00:00,"Sensors calibrated, readings normal.",No Fault,0
96,239,2025-02-13 23:00:00,"thermal runaway risk, shutdown initiated for cooling.",Overheating,3
96,247,2025-02-14 07:00:00,audible noise reported from bearing housing.,Bearing Issue,2
96,249,2025-02-14 09:00:00,Exhaust gas temperature warning.,Overheating,3
97,1,2025-02-08 05:00:00,system operating within normal parameters.,No Fault,0
97,2,2025-02-08 06:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
97,11,2025-02-08 15:00:00,cooling system check: ok.,No Fault,0
97,16,2025-02-08 20:00:00,"Sensors calibrated, readings normal.",No Fault,0
97,17,2025-02-08 21:00:00,Cooling system check: OK.,No Fault,0
97,18,2025-02-08 22:00:00,Cooling system check: OK.,No Fault,0
97,20,2025-02-09 00:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
97,21,2025-02-09 01:00:00,System operating within normal parameters.,No Fault,0
97,22,2025-02-09 02:00:00,Scheduled maintenance: oil level checked.,No Fault,0
97,30,2025-02-09 10:00:00,Scheduled maintenance: oil level checked.,No Fault,0
97,33,2025-02-09 13:00:00,cooling system check: ok.,No Fault,0
97,36,2025-02-09 16:00:00,System operating within normal parameters.,No Fault,0
97,39,2025-02-09 19:00:00,cooling system check: ok.,No Fault,0
97,46,2025-02-10 02:00:00,System operating within normal parameters.,No Fault,0
97,50,2025-02-10 06:00:00,"Routine check completed, no issues found.",No Fault,0
97,63,2025-02-10 19:00:00,"Sensors calibrated, readings normal.",No Fault,0
97,65,2025-02-10 21:00:00,Cooling system check: OK.,No Fault,0
97,68,2025-02-11 00:00:00,Scheduled maintenance: oil level checked.,No Fault,0
97,69,2025-02-11 01:00:00,"Sensors calibrated, readings normal.",No Fault,0
97,72,2025-02-11 04:00:00,system operating within normal parameters.,No Fault,0
97,79,2025-02-11 11:00:00,"abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
97,80,2025-02-11 12:00:00,Cooling system check: OK.,No Fault,0
97,81,2025-02-11 13:00:00,System operating within normal parameters.,No Fault,0
97,87,2025-02-11 19:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
97,90,2025-02-11 22:00:00,"routine check completed, no issues found.",No Fault,0
97,94,2025-02-12 02:00:00,"Routine check completed, no issues found.",No Fault,0
97,95,2025-02-12 03:00:00,visual inspection passed.,No Fault,0
97,96,2025-02-12 04:00:00,Cooling system check: OK.,No Fault,0
97,99,2025-02-12 07:00:00,"sensors calibrated, readings normal.",No Fault,0
97,103,2025-02-12 11:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
97,106,2025-02-12 14:00:00,"Sensors calibrated, readings normal.",No Fault,0
97,113,2025-02-12 21:00:00,"Sensors calibrated, readings normal.",No Fault,0
97,114,2025-02-12 22:00:00,Scheduled maintenance: oil level checked.,No Fault,0
97,117,2025-02-13 01:00:00,visual inspection passed.,No Fault,0
97,120,2025-02-13 04:00:00,Scheduled maintenance: oil level checked.,No Fault,0
97,122,2025-02-13 06:00:00,Cooling system check: OK.,No Fault,0
97,127,2025-02-13 11:00:00,"Sensors calibrated, readings normal.",No Fault,0
97,134,2025-02-13 18:00:00,cooling system check: ok.,No Fault,0
97,139,2025-02-13 23:00:00,visual inspection passed.,No Fault,0
97,142,2025-02-14 02:00:00,"Sensors calibrated, readings normal.",No Fault,0
97,147,2025-02-14 07:00:00,"Lubrication low, potential bearing wear.",Bearing Issue,2
97,150,2025-02-14 10:00:00,"Thermal runaway risk, shutdown initiated for cooling.",Overheating,3
97,155,2025-02-14 15:00:00,"Routine check completed, no issues found.",No Fault,0
97,161,2025-02-14 21:00:00,Bearing temperature exceeding threshold.,Bearing Issue,2
97,164,2025-02-15 00:00:00,Heat exchanger efficiency low.,Overheating,3
97,165,2025-02-15 01:00:00,"Abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
97,166,2025-02-15 02:00:00,Scheduled maintenance: oil level checked.,No Fault,0
97,167,2025-02-15 03:00:00,Audible noise reported from bearing housing.,Bearing Issue,2
97,168,2025-02-15 04:00:00,fan blade vibration high.,Fan/Compressor Issue,2
97,173,2025-02-15 09:00:00,temperature sensor t2 reading critical high.,Overheating,3
97,177,2025-02-15 13:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
97,178,2025-02-15 14:00:00,"Lubrication low, potential bearing wear.",Bearing Issue,2
97,180,2025-02-15 16:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
97,181,2025-02-15 17:00:00,Vibration analysis indicates inner race fault.,Bearing Issue,2
97,184,2025-02-15 20:00:00,bearing temperature exceeding threshold.,Bearing Issue,2
97,190,2025-02-16 02:00:00,System operating within normal parameters.,No Fault,0
97,192,2025-02-16 04:00:00,visual inspection passed.,No Fault,0
97,193,2025-02-16 05:00:00,"Lubrication low, potential bearing wear.",Bearing Issue,2
97,194,2025-02-16 06:00:00,"Lubrication low, potential bearing wear.",Bearing Issue,2
98,4,2025-02-12 12:00:00,"Routine check completed, no issues found.",No Fault,0
98,5,2025-02-12 13:00:00,visual inspection passed.,No Fault,0
98,6,2025-02-12 14:00:00,Visual inspection passed.,No Fault,0
98,7,2025-02-12 15:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
98,8,2025-02-12 16:00:00,System operating within normal parameters.,No Fault,0
98,14,2025-02-12 22:00:00,Scheduled maintenance: oil level checked.,No Fault,0
98,16,2025-02-13 00:00:00,Scheduled maintenance: oil level checked.,No Fault,0
98,17,2025-02-13 01:00:00,scheduled maintenance: oil level checked.,No Fault,0
98,22,2025-02-13 06:00:00,Surge detected in low pressure compressor.,Fan/Compressor Issue,2
98,23,2025-02-13 07:00:00,Cooling system check: OK.,No Fault,0
98,27,2025-02-13 11:00:00,Cooling system check: OK.,No Fault,0
98,29,2025-02-13 13:00:00,"Sensors calibrated, readings normal.",No Fault,0
98,30,2025-02-13 14:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
98,32,2025-02-13 16:00:00,Scheduled maintenance: oil level checked.,No Fault,0
98,44,2025-02-14 04:00:00,"Routine check completed, no issues found.",No Fault,0
98,45,2025-02-14 05:00:00,"Routine check completed, no issues found.",No Fault,0
98,49,2025-02-14 09:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
98,54,2025-02-14 14:00:00,"routine check completed, no issues found.",No Fault,0
98,58,2025-02-14 18:00:00,System operating within normal parameters.,No Fault,0
98,59,2025-02-14 19:00:00,"Sensors calibrated, readings normal.",No Fault,0
98,61,2025-02-14 21:00:00,visual inspection passed.,No Fault,0
98,63,2025-02-14 23:00:00,"Routine check completed, no issues found.",No Fault,0
98,65,2025-02-15 01:00:00,visual inspection passed.,No Fault,0
98,66,2025-02-15 02:00:00,"Coolant pressure drop, potential leak.",Overheating,3
98,68,2025-02-15 04:00:00,"routine check completed, no issues found.",No Fault,0
98,70,2025-02-15 06:00:00,Scheduled maintenance: oil level checked.,No Fault,0
98,73,2025-02-15 09:00:00,visual inspection passed.,No Fault,0
98,76,2025-02-15 12:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
98,77,2025-02-15 13:00:00,Scheduled maintenance: oil level checked.,No Fault,0
98,81,2025-02-15 17:00:00,System operating within normal parameters.,No Fault,0
98,86,2025-02-15 22:00:00,"Sensors calibrated, readings normal.",No Fault,0
98,90,2025-02-16 02:00:00,"Abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
98,93,2025-02-16 05:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
98,96,2025-02-16 08:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
98,97,2025-02-16 09:00:00,Overheating warning in high pressure turbine.,Overheating,3
98,98,2025-02-16 10:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
98,100,2025-02-16 12:00:00,Cooling system check: OK.,No Fault,0
98,101,2025-02-16 13:00:00,"sensors calibrated, readings normal.",No Fault,0
98,102,2025-02-16 14:00:00,"lubrication low, potential bearing wear.",Bearing Issue,2
98,103,2025-02-16 15:00:00,bearing temperature exceeding threshold.,Bearing Issue,2
98,104,2025-02-16 16:00:00,Compressor stall detected.,Fan/Compressor Issue,2
98,105,2025-02-16 17:00:00,scheduled maintenance: oil level checked.,No Fault,0
98,107,2025-02-16 19:00:00,"Routine check completed, no issues found.",No Fault,0
98,110,2025-02-16 22:00:00,Scheduled maintenance: oil level checked.,No Fault,0
98,113,2025-02-17 01:00:00,scheduled maintenance: oil level checked.,No Fault,0
98,127,2025-02-17 15:00:00,high vibration detected in main bearing.,Bearing Issue,2
98,131,2025-02-17 19:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
98,136,2025-02-18 00:00:00,Scheduled maintenance: oil level checked.,No Fault,0
98,137,2025-02-18 01:00:00,System operating within normal parameters.,No Fault,0
98,138,2025-02-18 02:00:00,"Lubrication low, potential bearing wear.",Bearing Issue,2
98,139,2025-02-18 03:00:00,Visual inspection passed.,No Fault,0
98,143,2025-02-18 07:00:00,Audible noise reported from bearing housing.,Bearing Issue,2
98,144,2025-02-18 08:00:00,Scheduled maintenance: oil level checked.,No Fault,0
98,149,2025-02-18 13:00:00,"Thermal runaway risk, shutdown initiated for cooling.",Overheating,3
98,151,2025-02-18 15:00:00,"Coolant pressure drop, potential leak.",Overheating,3
98,154,2025-02-18 18:00:00,"abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
98,158,2025-02-18 22:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
98,163,2025-02-19 03:00:00,Bearing temperature exceeding threshold.,Bearing Issue,2
98,165,2025-02-19 05:00:00,bearing temperature exceeding threshold.,Bearing Issue,2
98,169,2025-02-19 09:00:00,airflow obstruction in intake.,Fan/Compressor Issue,2
99,2,2025-02-16 14:00:00,System operating within normal parameters.,No Fault,0
99,6,2025-02-16 18:00:00,"Sensors calibrated, readings normal.",No Fault,0
99,9,2025-02-16 21:00:00,Exhaust gas temperature warning.,Overheating,3
99,10,2025-02-16 22:00:00,System operating within normal parameters.,No Fault,0
99,11,2025-02-16 23:00:00,"Routine check completed, no issues found.",No Fault,0
99,12,2025-02-17 00:00:00,Audible noise reported from bearing housing.,Bearing Issue,2
99,15,2025-02-17 03:00:00,"Routine check completed, no issues found.",No Fault,0
99,21,2025-02-17 09:00:00,Visual inspection passed.,No Fault,0
99,25,2025-02-17 13:00:00,"Routine check completed, no issues found.",No Fault,0
99,28,2025-02-17 16:00:00,Heat exchanger efficiency low.,Overheating,3
99,33,2025-02-17 21:00:00,Visual inspection passed.,No Fault,0
99,35,2025-02-17 23:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
99,37,2025-02-18 01:00:00,cooling system check: ok.,No Fault,0
99,38,2025-02-18 02:00:00,Overheating warning in high pressure turbine.,Overheating,3
99,40,2025-02-18 04:00:00,scheduled maintenance: oil level checked.,No Fault,0
99,41,2025-02-18 05:00:00,"Sensors calibrated, readings normal.",No Fault,0
99,42,2025-02-18 06:00:00,"Routine check completed, no issues found.",No Fault,0
99,43,2025-02-18 07:00:00,"Routine check completed, no issues found.",No Fault,0
99,49,2025-02-18 13:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
99,51,2025-02-18 15:00:00,Cooling system check: OK.,No Fault,0
99,55,2025-02-18 19:00:00,system operating within normal parameters.,No Fault,0
99,59,2025-02-18 23:00:00,"Routine check completed, no issues found.",No Fault,0
99,62,2025-02-19 02:00:00,Compressor efficiency dropped below 85%.,Fan/Compressor Issue,2
99,64,2025-02-19 04:00:00,System operating within normal parameters.,No Fault,0
99,66,2025-02-19 06:00:00,visual inspection passed.,No Fault,0
99,68,2025-02-19 08:00:00,Cooling system check: OK.,No Fault,0
99,69,2025-02-19 09:00:00,System operating within normal parameters.,No Fault,0
99,70,2025-02-19 10:00:00,Cooling system check: OK.,No Fault,0
99,75,2025-02-19 15:00:00,System operating within normal parameters.,No Fault,0
99,83,2025-02-19 23:00:00,visual inspection passed.,No Fault,0
99,84,2025-02-20 00:00:00,"sensors calibrated, readings normal.",No Fault,0
99,87,2025-02-20 03:00:00,"Routine check completed, no issues found.",No Fault,0
